date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:01:00	59579/59579	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:00%20GMT	https://www.bancopatagonia.com.ar/pyme/servicios/interfacturas.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/pyme/servicios/interfacturas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:01	46537/46537	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:01%20GMT	https://www.bancopatagonia.com.ar/pyme/servicios/pagos-afip.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/pyme/servicios/pagos-afip.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:02	46145/46145	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:02%20GMT	https://www.bancopatagonia.com.ar/pyme/servicios/wapa.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/pyme/servicios/wapa.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:03	46879/46879	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:03%20GMT	https://www.bancopatagonia.com.ar/agro/convenios/acuerdos-y-beneficios.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/agro/convenios/acuerdos-y-beneficios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:04	73482/73482	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:04%20GMT	https://www.bancopatagonia.com.ar/agro/financiacion/maquinaria-agricola.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/agro/financiacion/maquinaria-agricola.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:05	54273/54273	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:05%20GMT	https://www.bancopatagonia.com.ar/agro/seguros/campo.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/agro/seguros/campo.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:06	46585/46585	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:06%20GMT	https://www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/para-usuarios.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/para-usuarios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:07	46451/46451	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:07%20GMT	https://www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/para-comercios.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/para-comercios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:08	64391/64391	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:08%20GMT	https://www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/acuerdo-tasa-0.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/acuerdo-tasa-0.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:09	45415/45415	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:09%20GMT	https://www.bancopatagonia.com.ar/agro/cuenta-agro/cuenta-agro.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/agro/cuenta-agro/cuenta-agro.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:10	49348/49348	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:10%20GMT	https://www.bancopatagonia.com.ar/agro/insumos/index.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/agro/insumos/index.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:11	46343/46343	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:11%20GMT	https://www.bancopatagonia.com.ar/empresas/financiacion/convenios-de-financiacion.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/financiacion/convenios-de-financiacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:12	79374/79374	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:12%20GMT	https://www.bancopatagonia.com.ar/agro/inversiones/fondos-comunes-de-inversion.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/agro/inversiones/fondos-comunes-de-inversion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:13	45957/45957	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:13%20GMT	https://www.bancopatagonia.com.ar/agro/inversiones/fidecomisos-financieros.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/agro/inversiones/fidecomisos-financieros.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:14	49686/49686	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:14%20GMT	https://www.bancopatagonia.com.ar/agro/inversiones/plazos-fijos.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/agro/inversiones/plazos-fijos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:15	46431/46431	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:15%20GMT	https://www.bancopatagonia.com.ar/agro/comercio-exterior/solicitud-electronica.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/agro/comercio-exterior/solicitud-electronica.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:16	47119/47119	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:16%20GMT	https://www.bancopatagonia.com.ar/agro/comercio-exterior/productos.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/agro/comercio-exterior/productos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:17	47609/47609	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:17%20GMT	https://www.bancopatagonia.com.ar/agro/comercio-exterior/otros-servicios.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/agro/comercio-exterior/otros-servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:18	49633/49633	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:18%20GMT	https://www.bancopatagonia.com.ar/agro/comercio-exterior/herramientas-para-exportar.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/agro/comercio-exterior/herramientas-para-exportar.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:19	90952/90952	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:19%20GMT	https://www.bancopatagonia.com.ar/agro/comercio-exterior/marco-regulatorio/normas-y-regulaciones.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/agro/comercio-exterior/marco-regulatorio/normas-y-regulaciones.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:20	64350/64350	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:20%20GMT	https://www.bancopatagonia.com.ar/empresas/patagonia-sueldo/servicios.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/patagonia-sueldo/servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:21	45334/45334	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:21%20GMT	https://www.bancopatagonia.com.ar/empresas/patagonia-sueldo/preguntas-frecuentes.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/patagonia-sueldo/preguntas-frecuentes.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:22	58619/58619	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:22%20GMT	https://www.bancopatagonia.com.ar/empresas/patagonia-sueldo/guia-implementacion.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/patagonia-sueldo/guia-implementacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:23	45854/45854	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:23%20GMT	https://www.bancopatagonia.com.ar/empresas/comercio-exterior/solicitud-electronica.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/comercio-exterior/solicitud-electronica.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:24	46665/46665	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:24%20GMT	https://www.bancopatagonia.com.ar/empresas/comercio-exterior/productos.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/comercio-exterior/productos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:25	47044/47044	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:25%20GMT	https://www.bancopatagonia.com.ar/empresas/comercio-exterior/otros-servicios.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/comercio-exterior/otros-servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:26	48883/48883	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:26%20GMT	https://www.bancopatagonia.com.ar/empresas/comercio-exterior/herramientas-para-exportar.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/comercio-exterior/herramientas-para-exportar.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:27	88870/88870	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:27%20GMT	https://www.bancopatagonia.com.ar/empresas/comercio-exterior/marco-regulatorio/normas-y-regulaciones.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/comercio-exterior/marco-regulatorio/normas-y-regulaciones.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:28	48117/48117	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:28%20GMT	https://www.bancopatagonia.com.ar/empresas/financiacion/patagonia-leasing.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/financiacion/patagonia-leasing.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:29	45878/45878	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:29%20GMT	https://www.bancopatagonia.com.ar/empresas/financiacion/mercado-capitales.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/financiacion/mercado-capitales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:30	44708/44708	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:30%20GMT	https://www.bancopatagonia.com.ar/empresas/financiacion/alternativas-de-financiacion.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/financiacion/alternativas-de-financiacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:31	78876/78876	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:31%20GMT	https://www.bancopatagonia.com.ar/empresas/inversiones/fondos-comunes-de-inversion.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/inversiones/fondos-comunes-de-inversion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:32	44241/44241	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:32%20GMT	https://www.bancopatagonia.com.ar/empresas/inversiones/compra-venta-titulos-acciones.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/inversiones/compra-venta-titulos-acciones.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:33	43841/43841	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:33%20GMT	https://www.bancopatagonia.com.ar/empresas/inversiones/custodia-de-titulos.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/inversiones/custodia-de-titulos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:34	45685/45685	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:34%20GMT	https://www.bancopatagonia.com.ar/empresas/inversiones/fidecomisos-financieros.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/inversiones/fidecomisos-financieros.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:35	49180/49180	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:35%20GMT	https://www.bancopatagonia.com.ar/empresas/inversiones/plazos-fijos.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/inversiones/plazos-fijos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:36	47069/47069	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:36%20GMT	https://www.bancopatagonia.com.ar/empresas/patagonia-movil-empresas.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/patagonia-movil-empresas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:37	44595/44595	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:37%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/pagos.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/servicios/pagos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:38	45189/45189	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:38%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/recaudaciones.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/servicios/recaudaciones.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:39	44945/44945	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:39%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/pago-de-servicios.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/servicios/pago-de-servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:40	43848/43848	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:40%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/interbanking.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/servicios/interbanking.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:41	58909/58909	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:41%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/interfacturas.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/servicios/interfacturas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:42	46605/46605	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:42%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/tarjetas-comerciales.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/servicios/tarjetas-comerciales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:43	50903/50903	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:43%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/centro-atencion-empresas.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/empresas/servicios/centro-atencion-empresas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:44	77110/77110	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:44%20GMT	https://www.bancopatagonia.com.ar/sector-publico/inversiones/fondos-comunes-de-inversion.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/sector-publico/inversiones/fondos-comunes-de-inversion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:45	43260/43260	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:45%20GMT	https://www.bancopatagonia.com.ar/sector-publico/inversiones/plazo-fijo.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/sector-publico/inversiones/plazo-fijo.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:46	44743/44743	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:46%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/servicio-de-recaudacion.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/sector-publico/servicios/servicio-de-recaudacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:47	43228/43228	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:47%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/servicio-de-pagos.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/sector-publico/servicios/servicio-de-pagos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:48	42539/42539	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:48%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/servicios-para-personal.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/sector-publico/servicios/servicios-para-personal.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:49	43100/43100	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:49%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/financiacion.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/sector-publico/servicios/financiacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:50	43128/43128	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:50%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/otros-servicios.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/sector-publico/servicios/otros-servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:51	45096/45096	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:51%20GMT	https://www.bancopatagonia.com.ar/sector-publico/programa-universidades/relacion-institucional.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/sector-publico/programa-universidades/relacion-institucional.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:52	45269/45269	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:52%20GMT	https://www.bancopatagonia.com.ar/sector-publico/programa-universidades/docentes-yno-docentes.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/sector-publico/programa-universidades/docentes-yno-docentes.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:53	41941/41941	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:53%20GMT	https://www.bancopatagonia.com.ar/sector-publico/programa-universidades/alumnos.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/sector-publico/programa-universidades/alumnos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:54	43277/43277	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:54%20GMT	https://www.bancopatagonia.com.ar/sector-publico/programa-universidades/graduados.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/sector-publico/programa-universidades/graduados.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:55	43512/43512	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:55%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/historia.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/institucional/banco-patagonia/historia.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:56	43863/43863	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:56%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/mercado-de-capitales.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/institucional/banco-patagonia/mercado-de-capitales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:57	48851/48851	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:57%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/patagonia-inversora.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/institucional/banco-patagonia/patagonia-inversora.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:58	42418/42418	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:58%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/patagonia-valores-sa.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/institucional/banco-patagonia/patagonia-valores-sa.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:01:59	18918/18918	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:01:59%20GMT	https://bp.bancopatagonia.com.ar/relacion-con-inversores/es/institucional	/home/tats/Desktop/redesTP7/bp.bancopatagonia.com.ar/relacion-con-inversores/es/institucional.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:02:00	43839/43839	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:02:00%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/desarrollo-humano.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/institucional/banco-patagonia/desarrollo-humano.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:02:01	49519/49519	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:02:01%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/sustentabilidad.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/institucional/banco-patagonia/sustentabilidad.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:02:02	55674/55674	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:02:02%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/politicas-aml-cft.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/institucional/banco-patagonia/politicas-aml-cft.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:02:03	52054/52054	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:02:03%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/disciplina-del-mercado.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/institucional/banco-patagonia/disciplina-del-mercado.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:02:04	53167/53167	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:02:04%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/asistencia-a-vinculados.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/institucional/banco-patagonia/asistencia-a-vinculados.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:02:05	43272/43272	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:02:05%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/etica-e-integridad.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/institucional/banco-patagonia/etica-e-integridad.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:02:06	41161/41161	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:02:06%20GMT	https://www.bancopatagonia.com.ar/institucional/organizacion/accionistas.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/institucional/organizacion/accionistas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:02:07	69439/69439	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:02:07%20GMT	https://www.bancopatagonia.com.ar/institucional/organizacion/autoridades.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/institucional/organizacion/autoridades.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:02:08	56378/56378	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:02:08%20GMT	https://www.bancopatagonia.com.ar/institucional/organizacion/comites.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/institucional/organizacion/comites.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:02:09	42194/42194	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:02:09%20GMT	https://www.bancopatagonia.com.ar/institucional/organizacion/sector-financiero.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/institucional/organizacion/sector-financiero.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:02:10	53642/53642	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:02:10%20GMT	https://www.bancopatagonia.com.ar/personas/prestamos/prestamos-hipotecarios-uva.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/personas/prestamos/prestamos-hipotecarios-uva.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:02:11	19838/19838	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:02:11%20GMT	https://www.bancopatagonia.com.ar/landings/raspa-y-gana-tyc.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/landings/raspa-y-gana-tyc.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:02:12	47326/47326	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:02:12%20GMT	https://www.bancopatagonia.com.ar/personas/referidos.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/personas/referidos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:02:13	56966/56966	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:02:13%20GMT	https://www.bancopatagonia.com.ar/personas/modo.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/personas/modo.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:02:14	54462/54462	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:02:14%20GMT	https://www.bancopatagonia.com.ar/personas/nueva-operatoria-sucursales.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/personas/nueva-operatoria-sucursales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:02:15	48892/48892	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:02:15%20GMT	https://www.bancopatagonia.com.ar/ayuda/cuenta-al-toque.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/ayuda/cuenta-al-toque.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:02:16	78526/78526	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:02:16%20GMT	https://www.bancopatagonia.com.ar/personas/tarjetas/beneficios-clasica-y-plus.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/personas/tarjetas/beneficios-clasica-y-plus.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
11:02:17	49454/49454	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2014:02:17%20GMT	https://www.bancopatagonia.com.ar/ebank/personas/seguridad/index.php	/home/tats/Desktop/redesTP7/www.bancopatagonia.com.ar/ebank/personas/seguridad/index.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
